,song_id,up_votes/total_votes,up_votes,down_votes,difficulty,notes,bombs,BPM,obstacles,NJS,NJSOffset,length,duration
224,33849.0,0.5,3.0,3.0,3.0,1939.0,14.0,120.0,0.0,14.0,-0.30000001192092896,275.0,550.25
225,33850.0,0.8837209302325582,76.0,10.0,0.0,0.0,0.0,175.0,0.0,22.0,-0.15000000596046448,0.0,0.0
226,33850.0,0.8837209302325582,76.0,10.0,3.0,995.0,8.0,175.0,67.0,15.0,-0.15000000596046448,157.0,460.0
227,33850.0,0.8837209302325582,76.0,10.0,4.0,995.0,8.0,175.0,67.0,22.0,-0.15000000596046448,157.0,460.0
228,33851.0,0.875,7.0,1.0,3.0,379.0,0.0,150.0,3.0,16.0,0.0,79.0,199.75
229,33852.0,0.9647058823529412,82.0,3.0,3.0,776.0,0.0,137.0,0.0,17.0,0.20000000298023224,170.0,388.9314880371094
230,33856.0,0.7083333333333334,17.0,7.0,4.0,1289.0,0.0,95.0,2.0,23.0,0.0,217.0,344.26165771484375
231,33858.0,0.6881720430107527,64.0,29.0,3.0,143.0,0.0,143.74000549316406,0.0,12.0,0.0,31.0,75.97354125976562
232,33859.0,0.3333333333333333,2.0,4.0,4.0,25595.0,4.0,200.0,2.0,20.0,0.0,754.0,2516.22998046875
233,33860.0,1.0,11.0,0.0,3.0,774.0,0.0,88.0,7.0,15.0,0.25,239.0,351.0
234,33861.0,0.8372093023255814,36.0,7.0,3.0,349.0,0.0,161.0500030517578,0.0,15.0,0.0,80.0,216.9110565185547
235,33861.0,0.8372093023255814,36.0,7.0,4.0,618.0,0.0,161.0500030517578,1.0,20.0,0.0,80.0,216.9110565185547
236,33863.0,0.875,7.0,1.0,3.0,376.0,0.0,174.07899475097656,0.0,16.0,0.0,90.0,263.5
237,33864.0,1.0,11.0,0.0,3.0,323.0,0.0,156.14999389648438,0.0,18.0,0.0,75.0,196.0
238,33865.0,0.7777777777777778,7.0,2.0,3.0,288.0,5.0,130.0,6.0,18.0,0.0,68.0,149.0
239,33866.0,0.9402985074626866,63.0,4.0,3.0,1511.0,0.0,180.0,0.0,18.0,0.0,215.0,646.0
240,33866.0,0.9402985074626866,63.0,4.0,4.0,1764.0,0.0,180.0,7.0,20.0,0.0,215.0,646.0
241,33866.0,0.9402985074626866,63.0,4.0,2.0,1131.0,0.0,180.0,0.0,16.0,0.0,215.0,646.0
242,33867.0,0.9743589743589743,38.0,1.0,0.0,337.0,0.0,184.0,7.0,14.0,1.5,191.0,588.5704956054688
243,33867.0,0.9743589743589743,38.0,1.0,3.0,1059.0,0.0,184.0,3.0,20.0,0.0,191.0,588.6011352539062
244,33867.0,0.9743589743589743,38.0,1.0,4.0,1348.0,0.0,184.0,3.0,22.0,-0.20000000298023224,191.0,588.5704345703125
245,33867.0,0.9743589743589743,38.0,1.0,2.0,751.0,0.0,184.0,3.0,18.0,0.25,191.0,588.6011352539062
246,33867.0,0.9743589743589743,38.0,1.0,1.0,427.0,0.0,184.0,7.0,16.0,0.75,191.0,588.5704956054688
247,33868.0,0.9538461538461539,62.0,3.0,3.0,1049.0,0.0,150.0,30.0,21.0,-0.25,209.0,524.0
248,33868.0,0.9538461538461539,62.0,3.0,4.0,1158.0,43.0,150.0,48.0,22.0,-0.5,209.0,524.0
249,33869.0,0.5,7.0,7.0,3.0,385.0,0.0,208.0,0.0,16.0,0.0,79.0,274.0
250,33872.0,0.9451219512195121,155.0,9.0,0.0,0.0,0.0,128.0,0.0,21.0,0.5,0.0,0.0
251,33874.0,0.9804878048780488,201.0,4.0,3.0,483.0,8.0,105.75,8.0,15.0,0.0,141.0,248.94277954101562
252,33875.0,0.82,41.0,9.0,3.0,1289.0,3.0,150.0,107.0,20.0,0.0,222.0,557.1500244140625
253,33877.0,0.75,3.0,1.0,3.0,103.0,0.0,90.0,0.0,12.0,0.0,15.0,23.0
254,33878.0,0.3333333333333333,1.0,2.0,3.0,51.0,0.0,77.5,0.0,12.0,0.0,18.0,23.25
255,33879.0,0.8928571428571429,25.0,3.0,3.0,505.0,72.0,120.0,22.0,13.0,0.25,180.0,361.6800231933594
256,33879.0,0.8928571428571429,25.0,3.0,1.0,253.0,22.0,120.0,21.0,10.0,1.0,180.0,361.6499938964844
257,33881.0,0.5,2.0,2.0,3.0,740.0,41.0,180.0,49.0,12.0,0.0,141.0,424.5
258,33885.0,0.6666666666666666,4.0,2.0,4.0,391.0,23.0,200.0,36.0,23.0,0.0,59.0,199.00027465820312
259,33886.0,0.9865771812080537,147.0,2.0,0.0,168.0,0.0,90.0,3.0,10.0,0.0,194.0,292.0
260,33886.0,0.9865771812080537,147.0,2.0,3.0,658.0,0.0,90.0,8.0,14.0,0.75,194.0,292.0
261,33886.0,0.9865771812080537,147.0,2.0,4.0,786.0,0.0,90.0,13.0,16.0,0.5,194.0,292.0
262,33886.0,0.9865771812080537,147.0,2.0,2.0,464.0,0.0,90.0,8.0,12.0,0.0,194.0,292.0
263,33886.0,0.9865771812080537,147.0,2.0,1.0,281.0,0.0,90.0,5.0,10.0,0.0,194.0,292.0
264,33887.0,0.6923076923076923,9.0,4.0,2.0,553.0,6.0,152.0,1.0,12.0,0.0,236.0,599.0000610351562
265,33888.0,0.9863013698630136,72.0,1.0,3.0,497.0,22.0,185.0,4.0,16.0,0.0,88.0,273.31500244140625
266,33888.0,0.9863013698630136,72.0,1.0,4.0,562.0,22.0,185.0,4.0,18.0,0.0,88.0,273.31500244140625
267,33890.0,0.8235294117647058,14.0,3.0,3.0,308.0,18.0,123.94000244140625,0.0,18.0,-0.30000001192092896,54.0,113.30985260009766
268,33891.0,0.25,2.0,6.0,3.0,785.0,23.0,102.0,29.0,12.0,0.0,271.0,462.1477966308594
269,33892.0,1.0,11.0,0.0,3.0,73.0,0.0,158.16799926757812,0.0,18.0,-0.30000001192092896,12.0,31.861387252807617
270,33895.0,1.0,2.0,0.0,3.0,641.0,0.0,95.0,8.0,12.0,0.0,150.0,238.0416717529297
271,33896.0,0.9117647058823529,31.0,3.0,4.0,1953.0,75.0,175.0,4.0,20.0,0.0,265.0,775.4166870117188
272,33897.0,0.9856459330143541,206.0,3.0,3.0,623.0,8.0,117.87999725341797,78.0,13.0,0.0,171.0,336.7227783203125
273,33898.0,0.9318181818181818,41.0,3.0,4.0,1376.0,342.0,140.0,12.0,21.0,0.5,186.0,435.0
274,33899.0,0.978021978021978,178.0,4.0,3.0,486.0,0.0,164.08099365234375,61.0,13.0,0.699999988079071,126.0,345.25
275,33900.0,0.7692307692307693,10.0,3.0,3.0,681.0,0.0,96.0,66.0,12.0,0.0,259.0,414.9599914550781
276,33901.0,0.9742489270386266,227.0,6.0,3.0,636.0,20.0,179.39999389648438,44.0,14.0,0.0,151.0,453.9326477050781
277,33905.0,0.9361702127659575,44.0,3.0,4.0,1106.0,24.0,260.0,0.0,22.0,0.30000001192092896,153.0,667.316650390625
278,33908.0,0.9411764705882353,16.0,1.0,4.0,640.0,0.0,188.0,0.0,19.0,0.0,207.0,649.5
279,33914.0,1.0,13.0,0.0,0.0,0.0,0.0,143.0,0.0,12.0,0.0,0.0,0.0
280,33914.0,1.0,13.0,0.0,4.0,1362.0,0.0,143.0,4.0,18.0,0.0,225.0,537.1412353515625
281,33915.0,0.6,9.0,6.0,0.0,3.0,0.0,145.0,3.0,12.0,1.0,2.0,6.951666831970215
282,33915.0,0.6,9.0,6.0,3.0,8.0,0.0,145.0,2.0,16.0,0.20000000298023224,2.0,6.951666831970215
283,33915.0,0.6,9.0,6.0,4.0,12.0,0.0,145.0,1.0,18.0,-0.5,2.0,6.951666831970215
284,33915.0,0.6,9.0,6.0,2.0,6.0,0.0,145.0,3.0,14.0,0.5,2.0,6.951666831970215
285,33915.0,0.6,9.0,6.0,1.0,5.0,0.0,145.0,3.0,12.0,1.0,2.0,6.951666831970215
286,33919.0,0.4,2.0,3.0,2.0,235.0,12.0,128.0,2.0,12.0,0.0,151.0,323.96875
287,33920.0,0.8333333333333334,5.0,1.0,0.0,0.0,0.0,113.0,0.0,14.0,0.0,0.0,0.0
288,33920.0,0.8333333333333334,5.0,1.0,4.0,585.0,0.0,113.0,41.0,14.0,0.0,150.0,283.0
289,33923.0,0.14285714285714285,5.0,30.0,1.0,641.0,0.0,142.0,21.0,12.0,0.0,208.0,494.0
290,33925.0,0.5,1.0,1.0,4.0,648.0,16.0,128.0,6.0,18.0,0.0,131.0,280.0
291,33927.0,0.9166666666666666,66.0,6.0,0.0,0.0,0.0,147.0,0.0,12.0,0.0,0.0,0.0
292,33927.0,0.9166666666666666,66.0,6.0,3.0,1392.0,4.0,147.0,0.0,18.0,0.0,281.0,688.938720703125
293,33927.0,0.9166666666666666,66.0,6.0,4.0,1983.0,0.0,147.0,4.0,22.0,0.0,281.0,688.938720703125
294,33927.0,0.9166666666666666,66.0,6.0,2.0,634.0,0.0,147.0,2.0,15.0,0.0,281.0,688.938720703125
295,33928.0,0.8461538461538461,11.0,2.0,4.0,1594.0,0.0,198.0,0.0,22.0,0.0,176.0,583.578369140625
296,33929.0,0.6923076923076923,18.0,8.0,4.0,2341.0,0.0,185.0,214.0,21.0,-0.25,265.0,819.5709228515625
297,33932.0,1.0,1.0,0.0,4.0,2623.0,108.0,210.0,2.0,22.0,-0.20000000298023224,268.0,940.0
298,33934.0,0.0,0.0,1.0,2.0,853.0,0.0,72.0,40.0,10.0,0.0,289.0,347.55999755859375
299,33937.0,0.5,1.0,1.0,3.0,111.0,0.0,70.0,0.0,12.0,0.0,99.0,116.5
300,33938.0,0.9,9.0,1.0,4.0,2.0,0.0,120.0,0.0,5.0,10.0,6.0,13.0
301,33939.0,0.9363057324840764,147.0,10.0,3.0,832.0,4.0,103.0,39.0,15.0,0.0,189.0,325.5982971191406
302,33939.0,0.9363057324840764,147.0,10.0,4.0,1007.0,4.0,103.0,29.0,19.0,0.10000000149011612,189.0,325.5982971191406
303,33939.0,0.9363057324840764,147.0,10.0,2.0,581.0,4.0,103.0,44.0,13.0,0.0,189.0,325.5982971191406
304,33941.0,0.5172413793103449,15.0,14.0,4.0,578.0,0.0,186.0,121.0,20.0,-0.20000000298023224,104.0,325.0
305,33942.0,1.0,2.0,0.0,3.0,258.0,22.0,100.0,118.0,15.0,0.0,112.0,187.0
306,33944.0,0.3125,5.0,11.0,4.0,177.0,0.0,120.0,3.0,17.0,0.0,10.0,20.0
307,33946.0,0.9737470167064439,1224.0,33.0,0.0,307.0,0.0,136.378,15.0,10.0,-1.0,219.0,500.0
308,33946.0,0.9737470167064439,1224.0,33.0,3.0,1120.0,0.0,136.378,43.0,15.0,0.0,219.0,500.0
309,33946.0,0.9737470167064439,1224.0,33.0,4.0,1358.0,18.0,136.378,23.0,17.0,-0.25,219.0,500.0
310,33946.0,0.9737470167064439,1224.0,33.0,2.0,756.0,0.0,136.378,27.0,12.0,0.5,219.0,500.0
311,33946.0,0.9737470167064439,1224.0,33.0,1.0,505.0,0.0,136.378,15.0,10.0,-1.0,219.0,500.0
312,33947.0,0.9166666666666666,11.0,1.0,4.0,1192.0,69.0,190.0,4.0,21.0,0.0,153.0,485.1666259765625
313,33948.0,0.9873737373737373,391.0,5.0,4.0,672.0,0.0,147.6300048828125,0.0,18.0,0.0,164.0,405.1279602050781
314,33949.0,0.9263157894736842,88.0,7.0,4.0,1506.0,24.0,174.0,135.0,18.0,0.0,287.0,834.75
315,33951.0,0.75,15.0,5.0,4.0,1132.0,0.0,185.0,36.0,20.0,0.0,165.0,509.07916259765625
316,33952.0,0.8666666666666667,26.0,4.0,4.0,786.0,13.0,183.0,44.0,22.0,0.25,131.0,402.45098876953125
317,33953.0,0.9032258064516129,28.0,3.0,0.0,124.0,31.0,104.0,20.0,9.0,0.6000000238418579,138.0,240.0
318,33953.0,0.9032258064516129,28.0,3.0,3.0,478.0,31.0,104.0,46.0,16.0,0.4699999988079071,138.0,240.0
319,33953.0,0.9032258064516129,28.0,3.0,4.0,584.0,31.0,104.0,46.0,18.0,0.30000001192092896,138.0,240.0
320,33953.0,0.9032258064516129,28.0,3.0,2.0,356.0,31.0,104.0,28.0,12.0,0.0,138.0,240.0
321,33953.0,0.9032258064516129,28.0,3.0,1.0,221.0,31.0,104.0,24.0,9.0,0.6000000238418579,138.0,240.0
322,33957.0,0.8620689655172413,25.0,4.0,3.0,298.0,0.0,93.0,14.0,12.0,0.0,92.0,144.0
323,33959.0,0.7857142857142857,11.0,3.0,3.0,669.0,0.0,145.0,8.0,17.0,0.6000000238418579,155.0,375.0
324,33959.0,0.7857142857142857,11.0,3.0,2.0,418.0,0.0,145.0,11.0,13.0,0.6000000238418579,155.0,375.0
325,33959.0,0.7857142857142857,11.0,3.0,1.0,251.0,0.0,145.0,12.0,10.0,0.6000000238418579,155.0,375.0
326,33960.0,0.3333333333333333,4.0,8.0,3.0,123.0,0.0,160.81199645996094,0.0,18.0,-0.30000001192092896,14.0,38.25
327,33960.0,0.3333333333333333,4.0,8.0,4.0,233.0,0.0,160.81199645996094,0.0,18.0,-0.30000001192092896,14.0,38.0625
328,33960.0,0.3333333333333333,4.0,8.0,2.0,137.0,0.0,160.81199645996094,0.0,18.0,-0.30000001192092896,14.0,38.0
329,33960.0,0.3333333333333333,4.0,8.0,1.0,254.0,0.0,160.81199645996094,0.0,18.0,-0.30000001192092896,14.0,38.125
330,33962.0,0.25,4.0,12.0,3.0,242.0,0.0,97.5999984741211,0.0,12.0,0.0,52.0,85.0
331,33964.0,1.0,19.0,0.0,4.0,1517.0,186.0,270.0,0.0,22.0,0.30000001192092896,202.0,910.0775146484375
332,33967.0,0.5,2.0,2.0,0.0,132.0,58.0,150.0,133.0,13.0,0.0,81.0,202.98001098632812
333,33967.0,0.5,2.0,2.0,3.0,204.0,82.0,150.0,148.0,16.0,0.0,83.0,207.75999450683594
334,33967.0,0.5,2.0,2.0,4.0,421.0,336.0,150.0,148.0,18.0,0.0,83.0,209.2400360107422
335,33967.0,0.5,2.0,2.0,2.0,199.0,72.0,150.0,149.0,15.0,0.0,82.0,206.97998046875
336,33967.0,0.5,2.0,2.0,1.0,194.0,80.0,150.0,143.0,14.0,0.0,82.0,207.0004425048828
337,33968.0,0.8125,13.0,3.0,0.0,309.0,0.0,180.0,224.0,10.0,1.0,189.0,569.7109985351562
338,33968.0,0.8125,13.0,3.0,4.0,974.0,0.0,180.0,136.0,18.0,0.4000000059604645,189.0,569.7109985351562
339,33968.0,0.8125,13.0,3.0,2.0,790.0,0.0,180.0,57.0,13.0,0.0,189.0,569.7109985351562
340,33969.0,0.7333333333333333,11.0,4.0,3.0,813.0,0.0,124.0,12.0,14.0,0.699999988079071,180.0,372.75
341,33969.0,0.7333333333333333,11.0,4.0,1.0,580.0,0.0,124.0,12.0,8.0,1.0,180.0,372.25
342,33970.0,0.9662921348314607,172.0,6.0,3.0,498.0,0.0,80.87999725341797,4.0,12.0,0.0,139.0,188.0
343,33971.0,1.0,8.0,0.0,2.0,594.0,0.0,176.0,11.0,15.0,0.0,202.0,592.625
344,33972.0,0.985663082437276,550.0,8.0,3.0,608.0,2.0,186.0,77.0,15.0,0.5,148.0,460.26483154296875
345,33973.0,0.9,9.0,1.0,4.0,941.0,8.0,114.0,20.0,18.0,0.30000001192092896,193.0,368.01300048828125
346,33974.0,0.9166666666666666,11.0,1.0,2.0,486.0,0.0,140.0,8996.0,12.0,1.0,234.0,548.25
347,33977.0,0.8,4.0,1.0,3.0,1308.0,0.0,153.0,76.0,10.0,0.0,158.0,403.875
348,33977.0,0.8,4.0,1.0,4.0,1308.0,0.0,153.0,76.0,10.0,0.0,158.0,403.75
349,33977.0,0.8,4.0,1.0,2.0,1308.0,0.0,153.0,76.0,10.0,0.0,158.0,403.75
350,33978.0,0.8055555555555556,58.0,14.0,4.0,1779.0,34.0,142.0,8.0,22.0,0.30000001192092896,244.0,578.4721069335938
351,33981.0,0.8787878787878788,29.0,4.0,4.0,1123.0,0.0,190.0,47.0,23.0,-0.10000000149011612,132.0,420.5
352,33982.0,0.6842105263157895,13.0,6.0,2.0,386.0,16.0,128.0,21.0,19.0,0.699999988079071,144.0,308.2133483886719
353,33984.0,0.9166666666666666,11.0,1.0,4.0,978.0,0.0,130.0,4.0,18.0,0.0,200.0,434.0
354,33985.0,1.0,3.0,0.0,3.0,587.0,0.0,90.0,0.0,20.0,0.0,213.0,320.2000427246094
355,33986.0,0.25,2.0,6.0,3.0,659.0,0.0,71.0,37.0,0.0,0.0,154.0,182.6666717529297
356,33988.0,0.5492957746478874,39.0,32.0,4.0,31.0,0.0,210.0,1.0,18.0,0.0,8.0,31.0
357,33990.0,0.9512195121951219,39.0,2.0,4.0,785.0,0.0,149.0,0.0,17.0,0.20000000298023224,155.0,386.5719909667969
358,33991.0,0.8987341772151899,71.0,8.0,4.0,3969.0,0.0,190.0,0.0,24.0,-0.20000000298023224,653.0,2068.0
359,33994.0,0.4152542372881356,49.0,69.0,4.0,103.0,3.0,120.0,8.0,20.0,0.0,18.0,37.0
360,33996.0,0.05555555555555555,1.0,17.0,4.0,193.0,181.0,175.0,12.0,18.0,0.0,41.0,120.25
361,33997.0,1.0,5.0,0.0,4.0,123.0,0.0,134.1999969482422,0.0,20.0,-0.5,46.0,104.75
362,33999.0,0.6666666666666666,4.0,2.0,4.0,1867.0,0.0,208.0,0.0,23.0,0.0,174.0,606.125
363,34000.0,0.75,9.0,3.0,3.0,524.0,6.0,199.0,2.0,19.0,0.0,116.0,387.163330078125
364,34000.0,0.75,9.0,3.0,4.0,712.0,0.0,199.0,3.0,19.0,0.0,92.0,308.163330078125
365,34000.0,0.75,9.0,3.0,2.0,656.0,10.0,199.0,3.0,17.0,0.0,92.0,308.163330078125
366,34001.0,1.0,6.0,0.0,4.0,2.0,59.0,120.0,1.0,5.0,10.0,9.0,19.0
367,34004.0,1.0,2.0,0.0,3.0,292.0,4.0,160.0,0.0,12.0,0.0,91.0,244.60000610351562
368,34005.0,1.0,6.0,0.0,4.0,1576.0,24.0,222.0,39.0,23.0,0.0,178.0,659.9815063476562
369,34006.0,0.9757174392935982,442.0,11.0,0.0,306.0,0.0,130.0,50.0,9.0,0.0,222.0,483.0
370,34006.0,0.9757174392935982,442.0,11.0,3.0,863.0,0.0,130.0,5.0,17.0,0.125,223.0,483.5
371,34006.0,0.9757174392935982,442.0,11.0,4.0,1035.0,0.0,130.0,7.0,19.0,-0.25,223.0,483.5
372,34006.0,0.9757174392935982,442.0,11.0,2.0,641.0,0.0,130.0,5.0,14.0,0.5,223.0,483.5
373,34006.0,0.9757174392935982,442.0,11.0,1.0,470.0,0.0,130.0,16.0,11.0,1.0,223.0,483.5
374,34008.0,0.9672131147540983,59.0,2.0,2.0,628.0,4.0,110.0,6.0,15.0,0.0,239.0,438.3599853515625
375,34009.0,0.7857142857142857,11.0,3.0,4.0,1697.0,8.0,170.0,6.0,20.0,0.0,209.0,592.1983032226562
376,34010.0,0.8125,13.0,3.0,3.0,1248.0,0.0,135.0,5.0,18.0,0.0,247.0,556.5
377,34011.0,0.48148148148148145,13.0,14.0,2.0,578.0,0.0,105.0,0.0,16.0,-0.30000001192092896,62.0,108.75
378,34012.0,0.6666666666666666,2.0,1.0,3.0,745.0,52.0,210.0,2572.0,13.0,0.0,192.0,675.25
379,34013.0,0.0,0.0,1.0,2.0,965.0,0.0,120.0,33.0,12.0,0.0,223.0,446.1619873046875
380,34014.0,0.3333333333333333,1.0,2.0,3.0,281.0,0.0,100.0,0.0,12.0,0.0,131.0,219.875
381,34018.0,0.3333333333333333,2.0,4.0,3.0,369.0,0.0,150.0,16.0,12.0,0.0,160.0,400.0
382,34020.0,0.8333333333333334,25.0,5.0,4.0,480.0,69.0,163.66700744628906,126.0,15.0,0.0,102.0,278.82733154296875
383,34021.0,0.5,1.0,1.0,3.0,911.0,45.0,131.0,15.0,12.0,0.0,227.0,496.502197265625
384,34021.0,0.5,1.0,1.0,1.0,635.0,22.0,131.0,13.0,12.0,0.0,227.0,496.502197265625
385,34022.0,1.0,2.0,0.0,2.0,499.0,0.0,103.0,8.0,12.0,0.0,205.0,353.0
386,34024.0,0.9655172413793104,28.0,1.0,0.0,104.0,20.0,73.0,6.0,12.0,0.0,132.0,161.0
387,34024.0,0.9655172413793104,28.0,1.0,2.0,300.0,16.0,73.0,6.0,12.0,0.0,132.0,161.0
388,34025.0,0.5,1.0,1.0,4.0,2301.0,120.0,208.0,138.0,23.0,0.0,174.0,606.0
389,34026.0,0.8,4.0,1.0,4.0,390.0,0.0,95.0,14.0,24.0,0.0,113.0,179.73423767089844
390,34027.0,1.0,2.0,0.0,0.0,0.0,0.0,150.0,0.0,20.0,0.0,0.0,0.0
391,34027.0,1.0,2.0,0.0,4.0,935.0,34.0,150.0,66.0,20.0,0.0,163.0,408.07501220703125
392,34031.0,0.0,0.0,7.0,4.0,276.0,34.0,220.0,45.0,24.0,0.0,58.0,215.94268798828125
393,34032.0,0.8333333333333334,10.0,2.0,3.0,170.0,0.0,123.40399932861328,0.0,18.0,-0.30000001192092896,25.0,52.0
394,34033.0,0.5384615384615384,7.0,6.0,4.0,15.0,0.0,111.0,0.0,19.0,-0.4000000059604645,2.0,4.706250190734863
395,34034.0,0.9595015576323987,308.0,13.0,3.0,717.0,0.0,142.5500030517578,50.0,16.0,0.0,177.0,422.2690124511719
396,34035.0,0.8947368421052632,17.0,2.0,4.0,1018.0,44.0,140.0,76.0,19.0,-0.30000001192092896,146.0,340.8125
397,34036.0,0.6666666666666666,4.0,2.0,2.0,644.0,12.0,128.0,23.0,19.0,0.0,166.0,356.0
398,34037.0,0.25,1.0,3.0,3.0,212.0,0.0,125.0,0.0,12.0,0.0,63.0,131.375
399,34038.0,0.5714285714285714,8.0,6.0,4.0,750.0,0.0,190.8820037841797,0.0,18.0,-0.30000001192092896,43.0,139.4296112060547
400,34039.0,0.375,3.0,5.0,3.0,472.0,0.0,50.0,0.0,12.0,0.0,151.0,126.0
401,34040.0,0.9601769911504425,217.0,9.0,3.0,607.0,0.0,200.4409942626953,33.0,16.0,0.5,143.0,478.10137939453125
402,34041.0,0.8780487804878049,36.0,5.0,4.0,2075.0,14.0,200.0,15.0,21.0,0.0,283.0,944.0333251953125
403,34043.0,1.0,5.0,0.0,4.0,2164.0,0.0,300.0,374.0,24.0,0.5,129.0,649.875
404,34044.0,1.0,6.0,0.0,4.0,103.0,0.0,128.0,0.0,18.0,0.0,21.0,45.0625
405,34045.0,0.5,4.0,4.0,4.0,1870.0,0.0,220.0,0.0,22.0,0.0,149.0,549.4866943359375
406,34046.0,0.9583333333333334,23.0,1.0,4.0,1885.0,0.0,224.0,63.0,22.0,0.0,275.0,1029.552001953125
407,34047.0,0.28125,18.0,46.0,3.0,257.0,2.0,124.0,424.0,20.0,0.4000000059604645,93.0,193.44000244140625
408,34048.0,0.8888888888888888,8.0,1.0,4.0,1230.0,14.0,168.0,66.0,15.0,0.0,253.0,709.625
409,34049.0,0.9811320754716981,52.0,1.0,3.0,853.0,0.0,170.0,45.0,18.0,0.0,278.0,789.0
410,34050.0,0.967741935483871,60.0,2.0,0.0,0.0,0.0,120.0,0.0,19.0,0.30000001192092896,0.0,0.0
411,34050.0,0.967741935483871,60.0,2.0,4.0,1166.0,52.0,120.0,168.0,19.0,0.30000001192092896,289.0,579.010009765625
412,34051.0,0.8333333333333334,5.0,1.0,4.0,255.0,0.0,101.0,4.0,20.0,0.0,43.0,73.3125
413,34053.0,0.9649122807017544,55.0,2.0,4.0,1223.0,0.0,125.0,8.0,18.0,0.0,263.0,549.0
414,34054.0,0.42857142857142855,12.0,16.0,3.0,1112.0,0.0,164.0,16.0,12.0,0.0,304.0,831.0
415,34055.0,1.0,2.0,0.0,2.0,398.0,0.0,70.0,25.0,12.0,0.0,153.0,179.5
416,34056.0,0.25,2.0,6.0,3.0,803.0,144.0,120.0,21.0,0.0,0.0,203.0,406.0
417,34057.0,0.6666666666666666,4.0,2.0,4.0,5254.0,0.0,320.0,200.0,24.0,-1.0,496.0,2648.159912109375
418,34058.0,0.9923076923076923,258.0,2.0,4.0,921.0,0.0,120.0,13.0,16.0,-0.25,210.0,420.5
419,34061.0,0.9090909090909091,10.0,1.0,3.0,230.0,0.0,189.0,6.0,20.0,-0.20000000298023224,41.0,129.5
420,34063.0,1.0,6.0,0.0,4.0,1913.0,0.0,116.0,0.0,19.0,0.30000001192092896,228.0,441.88726806640625
421,34064.0,0.8902439024390244,73.0,9.0,4.0,442.0,8.0,135.0,6.0,18.0,0.0,115.0,260.0
422,34067.0,1.0,13.0,0.0,4.0,147.0,84.0,120.0,9.0,20.0,0.0,34.0,68.5625
423,34068.0,0.9410187667560321,351.0,22.0,0.0,282.0,0.0,175.0,105.0,12.0,0.0,158.0,461.3487854003906
424,34068.0,0.9410187667560321,351.0,22.0,3.0,539.0,48.0,175.0,86.0,16.0,0.699999988079071,158.0,461.3487854003906
425,34068.0,0.9410187667560321,351.0,22.0,4.0,653.0,50.0,175.0,84.0,21.0,-0.20000000298023224,158.0,461.3487854003906
426,34068.0,0.9410187667560321,351.0,22.0,2.0,470.0,4.0,175.0,98.0,14.0,1.2000000476837158,158.0,461.3487854003906
427,34068.0,0.9410187667560321,351.0,22.0,1.0,324.0,0.0,175.0,103.0,12.0,0.0,158.0,461.3487854003906
428,34069.0,0.6666666666666666,16.0,8.0,3.0,1660.0,112.0,257.0,30.0,25.0,0.0,137.0,587.164306640625
429,34069.0,0.6666666666666666,16.0,8.0,4.0,1704.0,112.0,257.0,30.0,25.0,0.0,137.0,586.9144287109375
430,34069.0,0.6666666666666666,16.0,8.0,2.0,1151.0,133.0,257.0,24.0,24.0,0.10000000149011612,137.0,587.164306640625
431,34069.0,0.6666666666666666,16.0,8.0,1.0,882.0,129.0,257.0,24.0,24.0,0.10000000149011612,137.0,587.164306640625
432,34070.0,1.0,3.0,0.0,1.0,0.0,0.0,126.0,0.0,12.0,0.0,0.0,0.0
433,34074.0,1.0,11.0,0.0,3.0,696.0,178.0,133.0,0.0,14.0,0.0,190.0,422.56207275390625
434,34074.0,1.0,11.0,0.0,4.0,800.0,174.0,133.0,0.0,16.0,0.0,190.0,422.56207275390625
435,34075.0,0.9836065573770492,60.0,1.0,3.0,830.0,0.0,128.0,93.0,15.0,0.0,224.0,478.0
436,34076.0,0.75,24.0,8.0,3.0,1520.0,0.0,245.0,22.0,21.0,0.25,135.0,552.3471069335938
437,34076.0,0.75,24.0,8.0,4.0,1720.0,10.0,245.0,22.0,23.5,0.0,135.0,552.3471069335938
438,34076.0,0.75,24.0,8.0,2.0,965.0,0.0,245.0,22.0,18.0,-1.0,135.0,552.3471069335938
439,34077.0,0.8571428571428571,6.0,1.0,4.0,1966.0,528.0,172.0,640.0,22.0,0.0,290.0,832.3778686523438
440,34081.0,0.6,3.0,2.0,0.0,0.0,0.0,123.0,0.0,12.0,0.0,0.0,0.0
441,34081.0,0.6,3.0,2.0,1.0,249.0,24.0,123.0,480.0,12.0,0.0,157.0,322.96875
442,34082.0,1.0,1.0,0.0,3.0,1290.0,2881.0,182.0,18.0,20.0,0.0,89.0,271.7527770996094
443,34082.0,1.0,1.0,0.0,4.0,1290.0,2869.0,182.0,3650.0,20.0,0.0,89.0,271.7527770996094
444,34083.0,0.6923076923076923,9.0,4.0,4.0,1990.0,0.0,180.0,12.0,23.0,-0.30000001192092896,225.0,675.5009765625
445,34084.0,0.8888888888888888,8.0,1.0,4.0,2091.0,23.0,200.0,57.0,23.0,-0.30000001192092896,212.0,706.7333374023438
446,34085.0,1.0,20.0,0.0,4.0,2201.0,4.0,270.0,72.0,22.0,0.30000001192092896,210.0,948.0075073242188
447,34086.0,0.9607843137254902,196.0,8.0,4.0,621.0,0.0,150.88999938964844,6.0,18.0,0.0,155.0,391.8683166503906
